Date,Hour,Minute,DayOfWeek,IsWeekend,Location,Weather,VehicleCount,AverageSpeed,Congestion
2025-06-18,20,15,2,0,Ballupur Chowk,Clear,664,49.5,Medium
2025-08-21,14,15,3,0,Clock Tower,Fog,828,33.2,Medium
2025-10-11,9,0,5,1,Ballupur Chowk,Rain,1040,31.0,Medium
2025-01-18,12,30,5,1,Rajpur Road,Clear,410,50.2,Low
2025-09-17,21,15,2,0,Prem Nagar,Fog,431,37.1,Low
2025-08-15,17,15,4,0,Dharampur Chowk,Cloudy,1225,35.7,High
2025-04-20,18,30,6,1,Ballupur Chowk,Fog,880,37.3,Medium
2025-01-08,14,0,2,0,Rajpur Road,Clear,953,41.3,Medium
2025-11-06,6,0,3,0,ISBT,Cloudy,698,41.0,Medium
2025-09-20,19,0,5,1,Rajpur Road,Cloudy,1227,39.2,High
2025-07-22,10,30,1,0,ISBT,Cloudy,685,47.4,Medium
2025-01-21,14,0,1,0,Dharampur Chowk,Cloudy,896,41.3,Medium
2025-04-30,8,0,2,0,Dharampur Chowk,Rain,1043,32.9,Medium
2025-08-19,20,15,1,0,Clock Tower,Rain,564,42.3,Low
2025-05-24,8,0,5,1,Clock Tower,Fog,855,36.8,Medium
2025-12-20,14,0,5,1,Prem Nagar,Cloudy,816,41.1,Medium
2025-03-23,14,30,6,1,Rajpur Road,Clear,629,40.0,Low
2025-01-31,21,30,4,0,Clock Tower,Cloudy,678,43.3,Medium
2025-03-15,14,45,5,1,Clock Tower,Fog,702,37.4,Medium
2025-03-19,18,30,2,0,Prem Nagar,Fog,703,31.5,Medium
2025-04-15,11,15,1,0,ISBT,Clear,730,45.0,Medium
2025-09-11,15,15,3,0,Rajpur Road,Rain,492,38.0,Low
2025-01-08,14,15,2,0,Rajpur Road,Fog,755,40.0,Medium
2025-02-21,9,0,4,0,Clock Tower,Cloudy,1404,32.4,High
2025-06-06,18,45,4,0,Clock Tower,Fog,1126,26.8,High
2025-04-21,7,45,0,0,Clock Tower,Cloudy,775,44.2,Medium
2025-10-07,18,45,1,0,Dharampur Chowk,Cloudy,1114,38.2,High
2025-01-29,10,0,2,0,Clock Tower,Rain,629,40.0,Low
2025-05-02,18,45,4,0,Dharampur Chowk,Cloudy,1233,33.7,High
2025-02-05,17,15,2,0,Ballupur Chowk,Clear,1397,33.1,High
2025-01-06,16,45,0,0,Ballupur Chowk,Rain,397,43.2,Low
2025-01-16,7,0,3,0,Ballupur Chowk,Cloudy,743,43.2,Medium
2025-03-11,16,0,1,0,Clock Tower,Fog,665,38.8,Medium
2025-04-21,20,0,0,0,Rajpur Road,Clear,612,45.9,Low
2025-12-02,20,15,1,0,Rajpur Road,Clear,579,45.9,Low
2025-02-25,12,45,1,0,Prem Nagar,Clear,463,50.0,Low
2025-09-18,21,0,3,0,Dharampur Chowk,Fog,373,38.4,Low
2025-09-11,10,15,3,0,Clock Tower,Clear,568,53.0,Low
2025-05-10,16,30,5,1,Dharampur Chowk,Fog,423,41.9,Low
2025-02-27,21,0,3,0,Prem Nagar,Cloudy,427,50.8,Low
2025-10-08,8,45,2,0,Clock Tower,Fog,1043,32.7,Medium
2025-05-12,15,15,0,0,Ballupur Chowk,Clear,555,47.6,Low
2025-03-16,13,30,6,1,ISBT,Cloudy,933,39.4,Medium
2025-04-05,17,15,5,1,Clock Tower,Fog,1013,27.9,Medium
2025-01-08,10,30,2,0,Rajpur Road,Cloudy,659,47.6,Medium
2025-10-28,14,0,1,0,Rajpur Road,Clear,826,40.7,Medium
2025-10-26,14,30,6,1,Dharampur Chowk,Fog,566,39.8,Low
2025-08-31,11,45,6,1,Prem Nagar,Clear,402,50.6,Low
2025-04-17,11,45,3,0,Dharampur Chowk,Rain,645,39.3,Low
2025-06-11,9,15,2,0,Rajpur Road,Fog,798,38.1,Medium
2025-07-29,8,45,1,0,Prem Nagar,Rain,1012,36.7,Medium
2025-10-13,6,15,0,0,ISBT,Rain,549,41.8,Low
2025-12-21,17,30,6,1,Clock Tower,Fog,865,36.6,Medium
2025-01-19,10,0,6,1,Clock Tower,Clear,451,47.7,Low
2025-06-13,8,15,4,0,Ballupur Chowk,Fog,933,34.1,Medium
2025-12-26,15,45,4,0,ISBT,Fog,536,39.9,Low
2025-10-12,19,45,6,1,Rajpur Road,Cloudy,1115,36.1,High
2025-08-26,18,0,1,0,Clock Tower,Rain,1313,31.1,High
2025-06-09,20,30,0,0,Clock Tower,Cloudy,611,53.0,Low
2025-08-13,8,0,2,0,Prem Nagar,Clear,1013,40.1,Medium
2025-09-09,15,15,1,0,Clock Tower,Fog,639,43.4,Low
2025-06-03,7,0,1,0,Ballupur Chowk,Cloudy,653,46.7,Medium
2025-07-21,10,15,0,0,ISBT,Cloudy,663,45.1,Medium
2025-05-23,14,45,4,0,ISBT,Fog,851,35.4,Medium
2025-01-21,22,15,1,0,Clock Tower,Cloudy,717,46.4,Medium
2025-10-21,22,45,1,0,ISBT,Rain,655,37.0,Medium
2025-08-10,11,15,6,1,Dharampur Chowk,Clear,401,47.6,Low
2025-03-28,8,15,4,0,Rajpur Road,Fog,913,37.1,Medium
2025-12-18,10,0,3,0,ISBT,Rain,543,41.2,Low
2025-01-01,12,15,2,0,Clock Tower,Clear,734,43.6,Medium
2025-01-11,6,45,5,1,Rajpur Road,Rain,484,42.7,Low
2025-07-26,20,15,5,1,Prem Nagar,Clear,434,48.1,Low
2025-11-10,6,0,0,0,Prem Nagar,Clear,540,42.7,Low
2025-03-04,14,0,1,0,Ballupur Chowk,Clear,942,42.4,Medium
2025-01-12,8,45,6,1,Prem Nagar,Cloudy,912,46.5,Medium
2025-05-01,10,45,3,0,Rajpur Road,Fog,436,45.2,Low
2025-10-25,20,0,5,1,Ballupur Chowk,Clear,485,52.1,Low
2025-10-05,16,30,6,1,Prem Nagar,Clear,479,45.4,Low
2025-10-08,19,45,2,0,ISBT,Fog,1230,29.3,High
2025-05-06,7,0,1,0,Clock Tower,Rain,642,40.2,Low
2025-12-17,13,15,2,0,Ballupur Chowk,Clear,947,45.6,Medium
2025-02-19,13,45,2,0,Clock Tower,Clear,1001,43.2,Medium
2025-09-25,8,30,3,0,Clock Tower,Rain,1166,38.3,High
2025-12-22,14,30,0,0,Prem Nagar,Cloudy,730,42.7,Medium
2025-10-21,15,15,1,0,Clock Tower,Cloudy,812,42.1,Medium
2025-11-22,14,0,5,1,Clock Tower,Rain,900,39.8,Medium
2025-04-15,16,15,1,0,ISBT,Fog,553,33.7,Medium
2025-07-30,6,45,2,0,ISBT,Fog,563,39.3,Low
2025-10-22,14,30,2,0,Prem Nagar,Rain,766,43.8,Medium
2025-07-27,19,45,6,1,Rajpur Road,Clear,1006,43.0,Medium
2025-02-18,7,15,1,0,ISBT,Clear,768,47.2,Medium
2025-03-13,8,15,3,0,Rajpur Road,Cloudy,1268,31.1,High
2025-09-20,20,30,5,1,Clock Tower,Cloudy,574,43.3,Low
2025-07-20,10,0,6,1,Prem Nagar,Rain,356,47.9,Low
2025-09-14,8,45,6,1,ISBT,Rain,1105,37.7,High
2025-03-11,20,15,1,0,ISBT,Cloudy,769,40.1,Medium
2025-07-30,15,15,2,0,Rajpur Road,Rain,324,45.8,Low
2025-08-21,6,0,3,0,ISBT,Clear,689,42.2,Medium
2025-03-23,9,15,6,1,Prem Nagar,Rain,609,39.1,Low
2025-02-24,9,45,0,0,Clock Tower,Cloudy,1366,37.5,High
2025-11-20,16,30,3,0,Prem Nagar,Clear,502,52.7,Low
2025-05-27,18,0,1,0,Clock Tower,Clear,1321,38.8,High
2025-08-26,11,15,1,0,Clock Tower,Rain,596,43.6,Low
2025-08-07,19,0,3,0,Clock Tower,Clear,1369,38.7,High
2025-03-07,13,15,4,0,Ballupur Chowk,Clear,995,38.7,Medium
2025-01-16,8,15,3,0,Rajpur Road,Cloudy,1227,36.8,High
2025-10-18,19,0,5,1,ISBT,Clear,1320,32.6,High
2025-03-06,6,30,3,0,Prem Nagar,Rain,436,45.0,Low
2025-01-06,21,45,0,0,Ballupur Chowk,Rain,573,45.9,Low
2025-04-25,14,30,4,0,Ballupur Chowk,Clear,1033,40.2,Medium
2025-06-06,11,15,4,0,Ballupur Chowk,Fog,524,40.4,Low
2025-04-23,15,45,2,0,Clock Tower,Clear,690,39.7,Medium
2025-11-15,8,30,5,1,Rajpur Road,Clear,970,36.7,Medium
2025-07-07,21,15,0,0,Dharampur Chowk,Rain,606,41.2,Low
2025-09-09,10,30,1,0,Rajpur Road,Rain,511,45.4,Low
2025-10-13,19,0,0,0,Ballupur Chowk,Fog,1115,27.7,High
2025-10-01,11,15,2,0,ISBT,Clear,701,44.0,Medium
2025-12-14,10,45,6,1,Dharampur Chowk,Cloudy,360,47.8,Low
2025-07-21,20,0,0,0,Prem Nagar,Fog,375,41.3,Low
2025-08-03,18,30,6,1,Dharampur Chowk,Fog,694,40.5,Medium
2025-03-20,10,30,3,0,Clock Tower,Fog,518,39.7,Low
2025-07-29,20,30,1,0,Prem Nagar,Rain,470,40.9,Low
2025-08-31,20,0,6,1,Dharampur Chowk,Cloudy,536,46.2,Low
2025-10-24,7,15,4,0,ISBT,Clear,635,47.6,Low
2025-01-19,19,0,6,1,Prem Nagar,Rain,914,39.1,Medium
2025-09-14,21,30,6,1,Rajpur Road,Cloudy,595,44.9,Low
2025-05-01,16,30,3,0,Rajpur Road,Rain,398,48.8,Low
2025-01-28,15,45,1,0,Dharampur Chowk,Fog,612,42.9,Low
2025-10-08,10,0,2,0,Rajpur Road,Clear,558,43.6,Low
2025-06-22,19,30,6,1,Prem Nagar,Rain,710,34.8,Medium
2025-03-25,17,30,1,0,Prem Nagar,Cloudy,1083,44.3,High
2025-01-09,18,30,3,0,ISBT,Clear,1496,34.5,High
2025-03-05,9,45,2,0,Rajpur Road,Clear,1280,35.5,High
2025-09-29,10,45,0,0,Rajpur Road,Clear,747,50.3,Medium
2025-12-09,19,15,1,0,ISBT,Cloudy,1572,30.8,High
2025-06-22,15,15,6,1,Dharampur Chowk,Clear,532,46.4,Low
2025-09-28,22,30,6,1,Prem Nagar,Fog,238,47.4,Low
2025-10-02,6,45,3,0,Ballupur Chowk,Rain,667,40.9,Medium
2025-01-10,17,0,4,0,Clock Tower,Clear,1302,32.7,High
2025-04-04,8,15,4,0,ISBT,Rain,1280,30.2,High
2025-04-11,14,0,4,0,Dharampur Chowk,Cloudy,875,45.6,Medium
2025-05-07,6,0,2,0,Dharampur Chowk,Fog,507,43.9,Low
2025-01-27,15,45,0,0,Clock Tower,Cloudy,611,45.2,Low
2025-09-12,10,0,4,0,Dharampur Chowk,Fog,509,41.1,Low
2025-01-28,7,15,1,0,Rajpur Road,Clear,707,46.2,Medium
2025-12-24,12,0,2,0,Prem Nagar,Fog,537,40.9,Low
2025-10-09,7,0,3,0,Clock Tower,Rain,677,39.4,Medium
2025-01-17,6,15,4,0,ISBT,Fog,566,41.6,Low
2025-03-01,13,0,5,1,Dharampur Chowk,Fog,713,39.0,Medium
2025-02-20,20,45,3,0,Clock Tower,Clear,651,49.8,Medium
2025-11-19,18,15,2,0,ISBT,Clear,1332,31.7,High
2025-09-17,14,0,2,0,Prem Nagar,Rain,727,39.7,Medium
2025-11-22,20,30,5,1,ISBT,Clear,649,45.9,Low
2025-11-18,9,0,1,0,Rajpur Road,Fog,981,30.5,Medium
2025-06-24,13,30,1,0,Prem Nagar,Cloudy,830,46.1,Medium
2025-12-28,9,0,6,1,Ballupur Chowk,Cloudy,1228,43.5,High
2025-10-13,22,45,0,0,Prem Nagar,Clear,507,48.6,Low
2025-08-30,10,45,5,1,Prem Nagar,Clear,292,49.2,Low
2025-04-27,20,0,6,1,Ballupur Chowk,Clear,523,50.7,Low
2025-08-07,6,0,3,0,Prem Nagar,Fog,341,44.5,Low
2025-03-21,10,15,4,0,Dharampur Chowk,Fog,448,40.1,Low
2025-05-09,21,45,4,0,Clock Tower,Cloudy,710,43.7,Medium
2025-09-06,16,15,5,1,Clock Tower,Fog,413,36.0,Low
2025-08-03,9,0,6,1,Rajpur Road,Rain,875,36.1,Medium
2025-10-08,6,30,2,0,ISBT,Fog,524,40.8,Low
2025-09-14,7,0,6,1,Rajpur Road,Rain,500,43.6,Low
2025-12-09,15,15,1,0,Rajpur Road,Cloudy,693,46.8,Medium
2025-07-22,11,15,1,0,Clock Tower,Fog,502,38.4,Low
2025-10-27,7,45,0,0,Prem Nagar,Fog,415,42.8,Low
2025-10-10,17,45,4,0,ISBT,Fog,1318,31.7,High
2025-12-08,21,0,0,0,Ballupur Chowk,Fog,463,40.1,Low
2025-12-16,17,0,1,0,Ballupur Chowk,Clear,1405,38.1,High
2025-05-06,17,15,1,0,Clock Tower,Rain,1338,30.7,High
2025-01-29,9,45,2,0,ISBT,Cloudy,1384,32.2,High
2025-07-18,8,0,4,0,Ballupur Chowk,Clear,1289,37.6,High
2025-04-22,12,30,1,0,Clock Tower,Rain,504,42.9,Low
2025-03-22,15,15,5,1,Dharampur Chowk,Clear,527,44.0,Low
2025-11-14,13,15,4,0,ISBT,Rain,1063,33.7,High
2025-09-15,8,15,0,0,Clock Tower,Clear,1416,33.2,High
2025-06-04,9,45,2,0,Prem Nagar,Clear,892,40.9,Medium
2025-01-08,16,15,2,0,Clock Tower,Cloudy,683,44.1,Medium
2025-02-21,17,0,4,0,Ballupur Chowk,Fog,1064,32.8,High
2025-07-06,18,30,6,1,Ballupur Chowk,Cloudy,1192,37.8,High
2025-04-29,16,15,1,0,ISBT,Clear,570,48.0,Low
2025-02-17,6,30,0,0,Clock Tower,Clear,650,50.5,Medium
2025-05-22,21,45,3,0,ISBT,Cloudy,667,40.0,Medium
2025-09-09,22,45,1,0,Clock Tower,Rain,641,41.9,Low
2025-08-30,13,30,5,1,ISBT,Clear,840,38.4,Medium
2025-03-12,8,45,2,0,Ballupur Chowk,Rain,1263,36.2,High
2025-02-20,10,15,3,0,Prem Nagar,Rain,239,45.2,Low
2025-10-16,21,0,3,0,ISBT,Rain,769,37.6,Medium
2025-05-13,10,45,1,0,Dharampur Chowk,Clear,521,46.7,Low
2025-12-10,20,15,2,0,Rajpur Road,Fog,378,36.5,Low
2025-01-10,10,30,4,0,ISBT,Fog,649,32.2,Medium
2025-07-09,14,45,2,0,Ballupur Chowk,Fog,797,38.3,Medium
2025-03-14,7,30,4,0,Clock Tower,Fog,410,38.4,Low
2025-02-22,6,45,5,1,Rajpur Road,Clear,594,48.1,Low
2025-09-14,20,0,6,1,ISBT,Fog,431,44.4,Low
2025-05-15,21,15,3,0,Ballupur Chowk,Clear,730,45.4,Medium
2025-04-21,9,45,0,0,ISBT,Rain,1200,31.6,High
2025-04-27,22,0,6,1,Rajpur Road,Fog,420,40.4,Low
2025-06-01,8,30,6,1,Prem Nagar,Rain,820,33.7,Medium
2025-12-28,20,15,6,1,Ballupur Chowk,Clear,419,49.6,Low
2025-03-24,11,30,0,0,ISBT,Fog,526,37.6,Low
2025-12-17,22,45,2,0,Rajpur Road,Fog,326,42.4,Low
2025-04-06,22,30,6,1,Clock Tower,Fog,443,42.6,Low
2025-08-02,19,30,5,1,Rajpur Road,Clear,1066,39.4,High
2025-08-17,18,15,6,1,Rajpur Road,Fog,942,29.6,Medium
2025-02-04,12,30,1,0,Rajpur Road,Fog,510,34.7,Medium
2025-09-01,19,15,0,0,ISBT,Cloudy,1516,29.7,High
2025-04-22,22,45,1,0,Dharampur Chowk,Fog,511,39.5,Low
2025-11-07,7,45,4,0,Dharampur Chowk,Clear,559,43.7,Low
2025-05-15,22,45,3,0,Prem Nagar,Cloudy,487,45.8,Low
2025-04-01,7,30,1,0,ISBT,Cloudy,772,41.0,Medium
2025-05-13,6,30,1,0,Clock Tower,Cloudy,797,38.6,Medium
2025-08-31,12,45,6,1,Dharampur Chowk,Clear,412,54.1,Low
2025-06-17,20,45,1,0,ISBT,Clear,672,41.5,Medium
2025-06-10,12,30,1,0,Ballupur Chowk,Fog,524,38.1,Low
2025-01-30,21,45,3,0,Ballupur Chowk,Rain,503,39.5,Low
2025-06-26,14,15,3,0,Ballupur Chowk,Clear,1193,37.2,High
2025-10-28,6,15,1,0,Prem Nagar,Rain,284,50.4,Low
2025-03-17,11,45,0,0,Rajpur Road,Fog,516,37.3,Low
2025-03-08,20,15,5,1,Rajpur Road,Clear,422,51.0,Low
2025-12-28,11,15,6,1,Dharampur Chowk,Cloudy,480,42.4,Low
2025-09-04,9,0,3,0,Clock Tower,Fog,1195,28.6,High
2025-07-09,21,45,2,0,Prem Nagar,Clear,607,50.2,Low
2025-09-09,9,45,1,0,Rajpur Road,Clear,1089,42.5,High
2025-05-31,11,30,5,1,Clock Tower,Rain,451,38.0,Low
2025-05-18,18,15,6,1,Clock Tower,Rain,1040,36.3,Medium
2025-03-31,9,45,0,0,Prem Nagar,Clear,937,40.7,Medium
2025-04-17,11,15,3,0,Clock Tower,Cloudy,782,44.1,Medium
2025-07-31,6,0,3,0,ISBT,Cloudy,674,47.5,Medium
2025-12-14,18,30,6,1,Ballupur Chowk,Clear,1165,30.8,High
2025-02-01,19,0,5,1,Clock Tower,Fog,988,34.1,Medium
2025-08-26,6,15,1,0,Clock Tower,Fog,528,42.1,Low
2025-04-10,20,0,3,0,ISBT,Clear,653,46.7,Medium
2025-01-17,15,15,4,0,Rajpur Road,Cloudy,488,49.2,Low
2025-07-31,20,15,3,0,ISBT,Rain,792,35.7,Medium
2025-07-12,13,0,5,1,Ballupur Chowk,Cloudy,806,41.4,Medium
2025-10-16,14,45,3,0,Ballupur Chowk,Cloudy,1030,37.1,Medium
2025-10-12,6,15,6,1,Prem Nagar,Clear,448,51.1,Low
2025-07-23,16,30,2,0,Clock Tower,Cloudy,733,39.2,Medium
2025-06-29,16,0,6,1,Dharampur Chowk,Cloudy,579,49.5,Low
2025-11-06,13,15,3,0,Ballupur Chowk,Cloudy,1086,40.6,High
2025-09-10,11,0,2,0,Rajpur Road,Clear,602,49.5,Low
2025-07-18,13,30,4,0,Dharampur Chowk,Clear,1013,37.7,Medium
2025-06-02,19,0,0,0,Rajpur Road,Fog,1084,31.3,High
2025-08-03,20,45,6,1,Dharampur Chowk,Rain,418,39.4,Low
2025-03-29,20,15,5,1,Prem Nagar,Rain,350,42.0,Low
2025-07-02,12,45,2,0,ISBT,Rain,599,38.1,Low
2025-01-12,20,0,6,1,Prem Nagar,Fog,295,41.6,Low
2025-06-04,6,45,2,0,Dharampur Chowk,Fog,456,35.6,Low
2025-07-06,19,0,6,1,Rajpur Road,Clear,945,42.6,Medium
2025-10-07,6,0,1,0,Prem Nagar,Cloudy,448,51.8,Low
2025-11-01,7,15,5,1,Rajpur Road,Clear,515,49.5,Low
2025-07-10,15,15,3,0,Prem Nagar,Clear,600,45.5,Low
2025-05-24,14,0,5,1,Prem Nagar,Cloudy,621,48.7,Low
2025-03-30,11,30,6,1,Rajpur Road,Cloudy,562,46.4,Low
2025-04-16,11,0,2,0,Rajpur Road,Cloudy,725,44.0,Medium
2025-07-03,8,0,3,0,Rajpur Road,Rain,1055,35.0,High
2025-11-30,16,30,6,1,Clock Tower,Clear,484,48.3,Low
2025-11-13,13,30,3,0,ISBT,Rain,1087,35.8,High
2025-12-16,7,15,1,0,Ballupur Chowk,Rain,572,41.3,Low
2025-12-22,12,15,0,0,Rajpur Road,Cloudy,640,48.1,Low
2025-03-25,15,15,1,0,Ballupur Chowk,Cloudy,714,43.8,Medium
2025-10-31,19,15,4,0,Clock Tower,Clear,1429,36.0,High
2025-06-27,13,0,4,0,Rajpur Road,Rain,726,40.1,Medium
2025-05-19,8,15,0,0,Prem Nagar,Clear,802,45.0,Medium
2025-08-16,16,45,5,1,ISBT,Cloudy,683,47.5,Medium
2025-01-29,9,15,2,0,Rajpur Road,Fog,904,35.0,Medium
2025-07-25,12,0,4,0,Ballupur Chowk,Fog,620,42.4,Low
2025-06-08,17,30,6,1,Rajpur Road,Clear,1058,40.3,High
2025-01-08,18,15,2,0,Prem Nagar,Rain,1024,30.9,Medium
2025-11-25,8,15,1,0,Ballupur Chowk,Rain,1114,38.1,High
2025-11-15,9,15,5,1,Rajpur Road,Fog,873,35.6,Medium
2025-08-17,8,15,6,1,Clock Tower,Fog,774,35.8,Medium
2025-07-10,13,45,3,0,Rajpur Road,Fog,670,38.4,Medium
2025-05-21,21,30,2,0,Rajpur Road,Fog,403,38.2,Low
2025-05-09,18,0,4,0,Rajpur Road,Clear,1082,43.2,High
2025-11-14,19,0,4,0,Ballupur Chowk,Cloudy,1387,35.7,High
2025-01-14,6,15,1,0,Dharampur Chowk,Rain,504,39.6,Low
2025-06-11,10,30,2,0,Clock Tower,Cloudy,590,43.6,Low
2025-03-27,9,0,3,0,ISBT,Cloudy,1426,35.7,High
2025-06-19,17,0,3,0,ISBT,Clear,1444,39.6,High
2025-05-19,12,15,0,0,Clock Tower,Clear,740,46.9,Medium
2025-06-03,13,0,1,0,Prem Nagar,Fog,588,43.1,Low
2025-09-06,20,15,5,1,ISBT,Fog,463,40.3,Low
2025-11-06,10,30,3,0,Dharampur Chowk,Rain,518,44.7,Low
2025-03-09,10,0,6,1,Prem Nagar,Cloudy,486,46.6,Low
2025-12-29,14,30,0,0,Dharampur Chowk,Clear,816,45.3,Medium
2025-10-30,11,0,3,0,ISBT,Fog,622,36.9,Low
2025-09-10,7,45,2,0,Ballupur Chowk,Fog,380,40.9,Low
2025-10-22,12,15,2,0,Rajpur Road,Cloudy,664,50.9,Medium
2025-10-29,19,30,2,0,Clock Tower,Rain,1167,32.0,High
2025-11-13,7,15,3,0,ISBT,Fog,534,43.4,Low
2025-10-05,15,45,6,1,ISBT,Clear,598,43.7,Low
2025-09-24,16,30,2,0,Dharampur Chowk,Cloudy,633,44.7,Low
2025-10-05,11,30,6,1,Dharampur Chowk,Fog,283,40.3,Low
2025-12-30,21,15,1,0,Ballupur Chowk,Cloudy,804,44.7,Medium
2025-01-10,22,30,4,0,Ballupur Chowk,Fog,515,38.9,Low
2025-03-06,11,30,3,0,ISBT,Cloudy,765,44.9,Medium
2025-11-23,16,30,6,1,Clock Tower,Fog,470,40.6,Low
2025-03-28,11,15,4,0,Rajpur Road,Rain,596,41.6,Low
2025-01-05,9,15,6,1,ISBT,Fog,883,32.5,Medium
2025-03-28,15,45,4,0,Rajpur Road,Fog,309,48.7,Low
2025-04-07,14,15,0,0,Dharampur Chowk,Clear,928,39.3,Medium
2025-02-16,11,15,6,1,Rajpur Road,Rain,424,42.0,Low
2025-02-14,15,15,4,0,Prem Nagar,Clear,610,42.0,Low
2025-01-07,19,45,1,0,Rajpur Road,Fog,1007,32.3,Medium
2025-01-21,10,45,1,0,Ballupur Chowk,Clear,699,44.7,Medium
2025-05-15,16,0,3,0,Prem Nagar,Rain,298,45.0,Low
2025-08-09,12,15,5,1,Clock Tower,Fog,369,42.0,Low
2025-05-26,7,0,0,0,Dharampur Chowk,Cloudy,703,39.7,Medium
2025-11-11,8,0,1,0,Dharampur Chowk,Clear,1057,38.2,High
2025-10-22,13,15,2,0,ISBT,Cloudy,1107,41.4,High
2025-10-03,11,15,4,0,Rajpur Road,Rain,512,43.9,Low
2025-08-26,8,0,1,0,Prem Nagar,Cloudy,973,41.8,Medium
2025-07-15,6,0,1,0,Ballupur Chowk,Clear,695,42.9,Medium
2025-09-28,10,45,6,1,Ballupur Chowk,Clear,601,46.6,Low
2025-06-14,18,30,5,1,Ballupur Chowk,Clear,1232,36.8,High
2025-12-17,19,0,2,0,Ballupur Chowk,Fog,1112,31.0,High
2025-03-08,18,30,5,1,Rajpur Road,Rain,947,37.2,Medium
2025-01-06,6,30,0,0,Rajpur Road,Fog,510,36.0,Low
2025-03-30,12,30,6,1,Ballupur Chowk,Clear,653,40.1,Medium
2025-08-16,19,15,5,1,Rajpur Road,Clear,1006,40.3,Medium
2025-04-16,12,45,2,0,Clock Tower,Clear,691,49.9,Medium
2025-11-26,14,30,2,0,Dharampur Chowk,Clear,710,43.3,Medium
2025-08-11,15,15,0,0,Rajpur Road,Clear,414,49.2,Low
2025-07-19,17,30,5,1,ISBT,Clear,1303,41.2,High
2025-04-11,20,15,4,0,Ballupur Chowk,Fog,516,42.8,Low
2025-12-04,18,30,3,0,Ballupur Chowk,Fog,1128,29.6,High
2025-01-17,19,15,4,0,ISBT,Rain,1244,33.1,High
2025-04-03,7,30,3,0,Ballupur Chowk,Clear,514,51.5,Low
2025-08-31,16,30,6,1,Clock Tower,Fog,434,44.4,Low
2025-01-11,8,45,5,1,Prem Nagar,Cloudy,831,43.9,Medium
2025-03-30,15,15,6,1,Clock Tower,Cloudy,604,46.2,Low
2025-05-27,13,45,1,0,ISBT,Rain,940,37.7,Medium
2025-05-17,8,45,5,1,Rajpur Road,Cloudy,970,37.5,Medium
2025-05-18,17,45,6,1,ISBT,Cloudy,1445,36.5,High
2025-09-14,18,30,6,1,Ballupur Chowk,Clear,1154,43.5,High
2025-03-26,17,30,2,0,Prem Nagar,Rain,914,40.9,Medium
2025-04-26,18,15,5,1,Ballupur Chowk,Clear,1163,35.3,High
2025-05-24,20,15,5,1,Rajpur Road,Fog,545,42.2,Low
2025-12-28,14,0,6,1,Dharampur Chowk,Clear,720,46.9,Medium
2025-01-02,16,15,3,0,Prem Nagar,Rain,406,46.7,Low
2025-11-17,16,45,0,0,Dharampur Chowk,Rain,313,42.5,Low
2025-03-31,8,45,0,0,Dharampur Chowk,Rain,1087,33.7,High
2025-05-01,16,0,3,0,Clock Tower,Cloudy,707,40.9,Medium
2025-09-02,8,30,1,0,Dharampur Chowk,Fog,1044,35.7,Medium
2025-01-26,15,45,6,1,Dharampur Chowk,Fog,365,40.6,Low
2025-02-18,15,15,1,0,Ballupur Chowk,Rain,652,46.6,Medium
2025-05-22,12,45,3,0,Clock Tower,Fog,602,44.9,Low
2025-07-12,8,45,5,1,Dharampur Chowk,Rain,783,36.4,Medium
2025-08-01,14,45,4,0,Ballupur Chowk,Cloudy,925,43.1,Medium
2025-12-14,18,15,6,1,Ballupur Chowk,Clear,1163,37.9,High
2025-07-08,15,0,1,0,Prem Nagar,Rain,503,46.5,Low
2025-09-22,7,0,0,0,Rajpur Road,Fog,345,40.3,Low
2025-09-01,11,0,0,0,Clock Tower,Rain,657,39.2,Medium
2025-06-21,7,45,5,1,Dharampur Chowk,Fog,317,45.5,Low
2025-01-11,15,15,5,1,ISBT,Fog,377,40.7,Low
2025-08-08,7,30,4,0,Clock Tower,Cloudy,717,43.0,Medium
2025-12-28,13,45,6,1,ISBT,Fog,799,33.9,Medium
2025-10-31,22,15,4,0,Rajpur Road,Clear,697,44.7,Medium
2025-07-22,21,45,1,0,Dharampur Chowk,Cloudy,642,48.1,Low
2025-01-12,18,45,6,1,Dharampur Chowk,Clear,966,35.0,Medium
2025-10-08,10,15,2,0,Dharampur Chowk,Cloudy,617,46.4,Low
2025-08-04,19,45,0,0,Prem Nagar,Rain,980,35.3,Medium
2025-02-11,6,45,1,0,Prem Nagar,Fog,355,48.0,Low
2025-06-18,12,30,2,0,Dharampur Chowk,Clear,442,50.9,Low
2025-07-18,21,15,4,0,Prem Nagar,Fog,344,41.1,Low
2025-04-15,15,15,1,0,Dharampur Chowk,Fog,423,38.5,Low
2025-07-24,6,30,3,0,Dharampur Chowk,Rain,550,46.3,Low
2025-01-12,15,15,6,1,Rajpur Road,Clear,534,47.7,Low
2025-12-22,20,0,0,0,ISBT,Fog,486,41.6,Low
2025-12-25,8,45,3,0,Dharampur Chowk,Fog,1069,30.6,High
2025-01-16,19,45,3,0,Rajpur Road,Cloudy,1280,35.0,High
2025-02-01,8,45,5,1,Rajpur Road,Clear,955,33.1,Medium
2025-08-31,12,15,6,1,Prem Nagar,Clear,446,46.1,Low
2025-12-11,11,45,3,0,Clock Tower,Cloudy,562,49.2,Low
